
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: CARTOXXX.ecu

ECU identified with following data:
HWNumber    = 0261206539       (requested was 0261206539)
SWNumber    = 1037354801       (requested was 1037354801)
PartNumber  = 4B0906018R       (requested was 4B0906018R)
SWVersion   = 0003             (requested was 0003)
EngineId    = 1.8L R4/5VT      (requested was 1.8L R4/5VT)
VAGHWNumber = 
ModelId     = G02

Log packet size: 77 bytes
Logging with:    20 samples/second
Used speed is:   57600 baud
Used mode is:    HM0
Log started at:  07.06.2025 13:32:24.526

TimeStamp, fho_w     , fra_w     , lamfa_w   , lamsbg_w  , lamsoni_w , ldimn_w   , ldimx_w   , ldimxa_0  , ldimxa_1  , ldimxa_2  , ldimxa_3  , ldimxa_4  , ldimxak_w , ldptv     , ldrdtv    , ldrlms_w  , ldrlts_w  , ldtv      , ldtvm     , ldtvr_w   , misol_w   , misopl1_w , miszul_w  , mshfm_w   , nmot_w    , plsol_w   , pvdkds_w  , rkat_w    , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm_w   , tans      , tmot      , vfil_w    , wdkba     , wdks      , wnwise_w  , wped_w    , zwist     , zwout     
   17.600, 0.984376  , 1.00021   , 1         , 1.04688   , 5.00001   , 0         , 6.34      , -0.3      , -0.75     , -0.3      , 0.05      , -1.8      , -0.3      , 0         , 0         , 184.523   , 183.305   , 0         , 0         , 0         , 0         , 0         , 9.3277    , 12.7222   , 4584.25   , 997.148   , 1091.52   , 0         , 14.6016   , 166.875   , 166.875   , 14.25     , 810.017   , 48        , 88.5      , 141.281   , 7.45098   , 7.05883   , 0.90625   , 0         , 2.25      , 2.25      
   17.650, 0.984376  , 1.00021   , 1         , 1.04688   , 5.00001   , 0         , 6.34      , -0.3      , -0.75     , -0.3      , 0.05      , -1.8      , -0.3      , 0         , 0         , 184.5     , 183.281   , 0         , 0         , 0         , 0         , 0         , 9.28651   , 12.6111   , 4596.75   , 997.148   , 1090.86   , 0         , 14.4844   , 166.852   , 166.852   , 14.25     , 810.017   , 48        , 88.5      , 141.117   , 7.45098   , 7.05883   , 1.14063   , 0         , 2.25      , 2.25      
   17.700, 0.984376  , 1.00021   , 1         , 1.04688   , 5.00001   , 0         , 6.34      , -0.3      , -0.75     , -0.3      , 0.05      , -1.8      , -0.3      , 0         , 0         , 184.5     , 183.281   , 0         , 0         , 0         , 0         , 0         , 9.24988   , 13.0278   , 4581      , 997.109   , 1090.94   , 0         , 14.6719   , 166.852   , 166.852   , 14.25     , 810.017   , 48        , 88.5      , 140.914   , 7.05883   , 7.05883   , 0.84375   , 0         , 2.25      , 2.25      
   17.750, 0.984376  , 1.00021   , 1         , 1.04688   , 5.00001   , 0         , 6.34      , -0.3      , -0.75     , -0.3      , 0.05      , -1.8      , -0.3      , 0         , 0         , 184.336   , 183.117   , 0         , 0         , 0         , 0         , 0         , 9.21937   , 12.5556   , 4576.25   , 997.109   , 1090.63   , 0         , 14.5547   , 166.664   , 166.664   , 14.25     , 805.115   , 48        , 88.5      , 140.773   , 7.05883   , 7.45098   , 1.14063   , 0         , 2.25      , 2.25      
   17.800, 0.984315  , 1.00021   , 1         , 1.04688   , 5.00001   , 0         , 6.34      , -0.3      , -0.75     , -0.3      , 0.05      , -1.8      , -0.3      , 0         , 0         , 184.406   , 183.211   , 0         , 0         , 0         , 0         , 0         , 9.1919    , 12.9722   , 4563.75   , 997.109   , 1090.74   , 0         , 14.4141   , 166.781   , 166.781   , 14.25     , 805.115   , 48        , 88.5      , 140.555   , 7.05883   , 7.45098   , 1.04688   , 0         , 2.25      , 2.25      
   17.850, 0.984315  , 1.00021   , 1         , 1.04688   , 5.00001   , 0         , 6.34      , -0.3      , -0.75     , -0.3      , 0.05      , -1.8      , -0.3      , 0         , 0         , 184.359   , 183.141   , 0         , 0         , 0         , 0         , 0         , 9.16901   , 12.9722   , 4556.75   , 997.109   , 1090.55   , 0         , 14.5313   , 166.711   , 166.711   , 14.25     , 805.115   , 48        , 88.5      , 140.406   , 7.05883   , 7.05883   , 0.734375  , 0         , 2.25      , 2.25      
   17.900, 0.984315  , 1.00021   , 1         , 1.04688   , 5.00001   , 0         , 6.34      , -0.3      , -0.75     , -0.3      , 0.05      , -1.8      , -0.3      , 0         , 0         , 184.195   , 182.977   , 0         , 0         , 0         , 0         , 0         , 9.14612   , 12.8056   , 4542.5    , 997.07    , 1089.65   , 0         , 14.5781   , 166.617   , 166.617   , 14.25     , 805.115   , 48        , 88.5      , 140.195   , 7.05883   , 7.05883   , 1.04688   , 0         , 2.25      , 2.25      
   17.950, 0.984315  , 1.00021   , 1         , 1.04688   , 5.00001   , 0         , 6.34      , -0.3      , -0.75     , -0.3      , 0.05      , -1.8      , -0.3      , 0         , 0         , 184.102   , 182.906   , 0         , 0         , 0         , 0         , 0         , 9.13087   , 12.4167   , 4549      , 997.07    , 1089.45   , 0         , 14.5078   , 166.43    , 166.43    , 14.25     , 800.213   , 48        , 88.5      , 140.023   , 7.05883   , 7.05883   , 0.640625  , 0         , 2.25      , 2.25      
   18.000, 0.984315  , 1.00021   , 1         , 1.04688   , 5.00001   , 0         , 6.34      , -0.3      , -0.75     , -0.3      , 0.05      , -1.8      , -0.3      , 0         , 0         , 184.125   , 182.93    , 0         , 0         , 0         , 0         , 0         , 9.11561   , 12.3056   , 4545.25   , 997.031   , 1088.91   , 0         , 14.5078   , 166.383   , 166.383   , 14.25     , 800.213   , 48        , 88.5      , 139.789   , 7.05883   , 7.05883   , 1.09375   , 0         , 2.25      , 2.25      
   18.050, 0.984315  , 1.00021   , 1         , 1.04688   , 5.00001   , 0         , 6.34      , -0.3      , -0.75     , -0.3      , 0.05      , -1.8      , -0.3      , 0         , 0         , 184.008   , 182.813   , 0         , 0         , 0         , 0         , 0         , 9.10035   , 12.4167   , 4529.25   , 997.031   , 1088.75   , 0         , 14.5781   , 166.336   , 166.336   , 14.25     , 800.213   , 48        , 88.5      , 139.633   , 7.05883   , 7.05883   , 0.828125  , 0         , 2.25      , 2.25      
   18.100, 0.984254  , 1.00021   , 1         , 1.04688   , 5.00001   , 0         , 6.34      , -0.3      , -0.75     , -0.3      , 0.05      , -1.8      , -0.3      , 0         , 0         , 184.031   , 182.836   , 0         , 0         , 0         , 0         , 0         , 9.08967   , 13.1111   , 4519.75   , 997.031   , 1088.67   , 0         , 14.625    , 166.359   , 166.359   , 14.25     , 800.213   , 48        , 88.5      , 139.406   , 7.05883   , 7.05883   , 1.0625    , 0         , 2.25      , 2.25      
   18.150, 0.984254  , 1.00021   , 1         , 1.04688   , 5.00001   , 0         , 6.34      , -0.3      , -0.75     , -0.3      , 0.05      , -1.8      , -0.3      , 0         , 0         , 183.938   , 182.742   , 0         , 0         , 0         , 0         , 0         , 9.08204   , 12.3611   , 4512      , 997.031   , 1088.13   , 0         , 14.5547   , 166.266   , 166.266   , 14.25     , 795.388   , 48        , 88.5      , 139.25    , 7.05883   , 7.05883   , 0.90625   , 0         , 1.5       , 1.5       
   18.200, 0.984254  , 1.00021   , 1         , 1.04688   , 5.00001   , 0         , 6.34      , -0.3      , -0.75     , -0.3      , 0.05      , -1.8      , -0.3      , 0         , 0         , 183.797   , 182.602   , 0         , 0         , 0         , 0         , 0         , 9.07441   , 12.3611   , 4506.75   , 996.992   , 1088.16   , 0         , 14.3203   , 166.102   , 166.102   , 14.25     , 795.388   , 48        , 88.5      , 139       , 7.05883   , 7.05883   , 0.953125  , 0         , 1.5       , 1.5       
   18.250, 0.984254  , 1.00021   , 1         , 1.04688   , 5.00001   , 0         , 6.34      , -0.3      , -0.75     , -0.3      , 0.05      , -1.8      , -0.3      , 0         , 0         , 183.633   , 183.703   , 0         , 0         , 0         , 0         , 0         , 9.06678   , 11.8889   , 4491      , 996.992   , 1087.93   , 0         , 14.2266   , 165.914   , 165.914   , 14.25     , 795.388   , 48        , 88.5      , 138.813   , 7.05883   , 7.05883   , 1.39063   , 0         , 1.5       , 1.5       
   18.300, 0.984254  , 1.00021   , 1         , 1.04688   , 5.00001   , 0         , 6.34      , -0.3      , -0.75     , -0.3      , 0.05      , -1.8      , -0.3      , 0         , 0         , 183.586   , 183.656   , 0         , 0         , 0         , 0         , 0         , 9.05915   , 12.3889   , 4470      , 996.992   , 1087.85   , 0         , 14.3438   , 165.867   , 165.867   , 14.25     , 795.388   , 48        , 88.5      , 138.516   , 7.05883   , 7.05883   , 0.640625  , 0         , 1.5       , 1.5       
   18.350, 0.984254  , 1.00021   , 1         , 1.04688   , 5.00001   , 0         , 6.34      , -0.3      , -0.75     , -0.3      , 0.05      , -1.8      , -0.3      , 0         , 0         , 183.492   , 183.563   , 0         , 0         , 0         , 0         , 0         , 9.05152   , 11.9167   , 4459.25   , 996.992   , 1087.81   , 0         , 14.3203   , 165.75    , 165.75    , 14.25     , 790.701   , 48        , 88.5      , 138.266   , 7.05883   , 7.05883   , 1         , 0         , 1.5       , 1.5       
   18.400, 0.984193  , 1.00021   , 1         , 1.04688   , 5.00001   , 0         , 6.34      , -0.3      , -0.75     , -0.3      , 0.05      , -1.8      , -0.3      , 0         , 0         , 183.281   , 183.352   , 0         , 0         , 0         , 0         , 0         , 9.04389   , 12.0278   , 4444.25   , 996.953   , 1087.34   , 0         , 14.4844   , 165.539   , 165.539   , 14.25     , 790.701   , 47.25     , 88.5      , 137.914   , 7.05883   , 7.05883   , 1.3125    , 0         , 1.5       , 1.5       
   18.450, 0.984193  , 1.00021   , 1         , 1.04688   , 5.00001   , 0         , 6.34      , -0.3      , -0.75     , -0.3      , 0.05      , -1.8      , -0.3      , 0         , 0         , 183       , 184.359   , 0         , 0         , 0         , 0         , 0         , 9.03626   , 12.25     , 4424.75   , 996.953   , 1087.07   , 0         , 14.5547   , 165.211   , 165.211   , 14.25     , 790.701   , 47.25     , 88.5      , 137.617   , 7.05883   , 7.05883   , 1.17188   , 0         , 1.5       , 1.5       
   18.500, 0.984193  , 1.00021   , 1         , 1.04688   , 5.00001   , 0         , 6.34      , -0.3      , -0.75     , -0.3      , 0.05      , -1.8      , -0.3      , 0         , 0         , 182.977   , 184.336   , 0         , 0         , 0         , 0         , 0         , 9.02863   , 11.8889   , 4404.75   , 996.914   , 1086.91   , 0         , 14.5547   , 165.211   , 165.211   , 14.25     , 790.701   , 47.25     , 88.5      , 137.156   , 7.05883   , 7.05883   , 1.35938   , 0         , 1.5       , 1.5       
   18.550, 0.984193  , 1.00021   , 1         , 1.04688   , 5.00001   , 0         , 6.34      , -0.3      , -0.75     , -0.3      , 0.05      , -1.8      , -0.3      , 0         , 0         , 182.836   , 184.195   , 0         , 0         , 0         , 0         , 0         , 9.02253   , 12.3056   , 4396      , 996.914   , 1086.25   , 0         , 14.6484   , 165.07    , 165.07    , 14.25     , 790.701   , 47.25     , 88.5      , 136.82    , 7.05883   , 7.05883   , 0.859375  , 0         , 1.5       , 1.5       
   18.600, 0.984132  , 1.00021   , 1         , 1.04688   , 5.00001   , 0         , 6.34      , -0.3      , -0.75     , -0.3      , 0.05      , -1.8      , -0.3      , 0         , 0         , 182.789   , 184.148   , 0         , 0         , 0         , 0         , 0         , 9.0149    , 12.2222   , 4389.25   , 996.914   , 1086.21   , 0         , 14.6484   , 164.883   , 164.883   , 14.25     , 786.072   , 47.25     , 88.5      , 136.5     , 7.05883   , 7.05883   , 1.03125   , 0         , 1.5       , 1.5       
   18.650, 0.984132  , 1.00021   , 1         , 1.04688   , 5.00001   , 0         , 6.34      , -0.3      , -0.75     , -0.3      , 0.05      , -1.8      , -0.3      , 0         , 0         , 182.578   , 183.938   , 0         , 0         , 0         , 0         , 0         , 9.00727   , 12.2222   , 4371.25   , 996.914   , 1085.82   , 0         , 14.6016   , 164.789   , 164.789   , 14.25     , 786.072   , 47.25     , 88.5      , 136.039   , 7.05883   , 7.05883   , 1.23438   , 0         , 1.5       , 1.5       
   18.700, 0.984132  , 1.00021   , 1         , 1.04688   , 5.00001   , 0         , 6.34      , -0.3      , -0.75     , -0.3      , 0.05      , -1.8      , -0.3      , 0         , 0         , 182.391   , 183.75    , 0         , 0         , 0         , 0         , 0         , 8.99964   , 12.4167   , 4347.25   , 996.914   , 1085.39   , 0         , 14.6719   , 164.578   , 164.578   , 14.25     , 786.072   , 47.25     , 88.5      , 135.703   , 7.05883   , 7.05883   , 1.1875    , 0         , 1.5       , 1.5       
   18.750, 0.984132  , 1.00021   , 1         , 1.04688   , 5.00001   , 0         , 6.34      , -0.3      , -0.75     , -0.3      , 0.05      , -1.8      , -0.3      , 0         , 0         , 182.203   , 184.828   , 0         , 0         , 0         , 0         , 0         , 8.99201   , 12.3056   , 4339.25   , 996.875   , 1085.23   , 0         , 14.7188   , 164.367   , 164.367   , 14.25     , 786.072   , 47.25     , 88.5      , 135.203   , 7.05883   , 7.05883   , 1.125     , 0         , 1.5       , 1.5       
   18.800, 0.984132  , 1.00021   , 1         , 1.04688   , 5.00001   , 0         , 6.34      , -0.3      , -0.75     , -0.3      , 0.05      , -1.8      , -0.3      , 0         , 0         , 182.109   , 184.734   , 0         , 0         , 0         , 0         , 0         , 8.98438   , 12.1667   , 4308.25   , 996.875   , 1084.73   , 0         , 14.7656   , 164.273   , 164.273   , 14.25     , 781.521   , 47.25     , 88.5      , 134.836   , 7.05883   , 7.05883   , 1.14063   , 0         , 1.5       , 1.5       
   18.850, 0.984132  , 1.00021   , 1         , 1.04688   , 5.00001   , 0         , 6.34      , -0.3      , -0.75     , -0.3      , 0.05      , -1.8      , -0.3      , 0         , 0         , 181.828   , 185.719   , 0         , 0         , 0         , 0         , 0         , 8.98438   , 12.3333   , 4282      , 996.875   , 1084.92   , 0         , 14.8828   , 163.992   , 163.992   , 14.25     , 781.521   , 47.25     , 88.5      , 134.266   , 7.05883   , 7.05883   , 1.21875   , 0         , 1.5       , 1.5       
   18.900, 0.984071  , 1.00021   , 1         , 1.04688   , 5.00001   , 0         , 6.34      , -0.3      , -0.75     , -0.3      , 0.05      , -1.8      , -0.3      , 0         , 0         , 181.711   , 185.602   , 0         , 0         , 0         , 0         , 0         , 8.98438   , 11.6667   , 4267.25   , 996.875   , 1085.04   , 0         , 14.7656   , 163.828   , 163.828   , 14.25     , 781.521   , 47.25     , 88.5      , 133.883   , 7.05883   , 7.05883   , 1.10938   , 0         , 1.5       , 1.5       
   18.950, 0.984071  , 1.00021   , 1         , 1.04688   , 5.00001   , 0         , 6.34      , -0.3      , -0.75     , -0.3      , 0.05      , -1.8      , -0.3      , 0         , 0         , 181.5     , 185.391   , 0         , 0         , 0         , 0         , 0         , 8.98438   , 11.6667   , 4250      , 996.836   , 1084.14   , 0         , 14.6016   , 163.617   , 163.617   , 14.25     , 781.521   , 47.25     , 88.5      , 133.227   , 7.05883   , 7.05883   , 1.21875   , 0         , 1.5       , 1.5       
   19.000, 0.984071  , 1.00021   , 1         , 1.04688   , 5.00001   , 0         , 6.34      , -0.3      , -0.75     , -0.3      , 0.05      , -1.8      , -0.3      , 0         , 0         , 181.453   , 185.32    , 0         , 0         , 0         , 0         , 0         , 8.98438   , 11.6111   , 4245.5    , 996.836   , 1083.55   , 0         , 14.4844   , 163.453   , 163.453   , 14.25     , 777.088   , 47.25     , 88.5      , 132.805   , 6.66667   , 6.66667   , 1.09375   , 0         , 1.5       , 1.5       
   19.050, 0.984071  , 1.00021   , 1         , 1.04688   , 5.00001   , 0         , 6.34      , -0.3      , -0.75     , -0.3      , 0.05      , -1.8      , -0.3      , 0         , 0         , 181.289   , 186.445   , 0         , 0         , 0         , 0         , 0         , 8.98438   , 11.8333   , 4223.25   , 996.836   , 1082.93   , 0         , 14.5313   , 163.383   , 163.383   , 14.25     , 777.088   , 47.25     , 88.5      , 132.211   , 6.66667   , 7.05883   , 0.8125    , 0         , 1.5       , 1.5       
   19.100, 0.984071  , 1.00021   , 1         , 1.04688   , 5.00001   , 0         , 6.34      , -0.3      , -0.75     , -0.3      , 0.05      , -1.8      , -0.3      , 0         , 0         , 181.078   , 186.211   , 0         , 0         , 0         , 0         , 0         , 8.98438   , 11.8333   , 4218.5    , 996.836   , 1082.66   , 0         , 14.5078   , 163.172   , 163.172   , 14.25     , 777.088   , 47.25     , 88.5      , 131.805   , 6.66667   , 7.05883   , 1.01563   , 0         , 1.5       , 1.5       
   19.150, 0.984071  , 1.00021   , 1         , 1.04688   , 5.00001   , 0         , 6.34      , -0.3      , -0.75     , -0.3      , 0.05      , -1.8      , -0.3      , 0         , 0         , 181.031   , 186.164   , 0         , 0         , 0         , 0         , 0         , 8.98438   , 11.5556   , 4192.25   , 996.797   , 1082.58   , 0         , 14.6016   , 163.102   , 163.102   , 14.25     , 777.088   , 47.25     , 88.5      , 131.25    , 6.66667   , 6.66667   , 0.625     , 0         , 1.5       , 1.5       
   19.200, 0.984009  , 1.00021   , 1         , 1.04688   , 5.00001   , 0         , 6.34      , -0.3      , -0.75     , -0.3      , 0.05      , -1.8      , -0.3      , 0         , 0         , 180.773   , 185.906   , 0         , 0         , 0         , 0         , 0         , 8.98438   , 11.5833   , 4183.5    , 996.797   , 1082.19   , 0         , 14.6484   , 162.82    , 162.82    , 14.25     , 772.732   , 47.25     , 88.5      , 130.844   , 6.66667   , 6.66667   , 0.9375    , 0         , 1.5       , 1.5       
   19.250, 0.984009  , 1.00021   , 1         , 1.04688   , 5.00001   , 0         , 6.34      , -0.3      , -0.75     , -0.3      , 0.05      , -1.8      , -0.3      , 0         , 0         , 180.68    , 185.813   , 0         , 0         , 0         , 0         , 0         , 8.98438   , 11.8056   , 4157.75   , 996.758   , 1081.6    , 0         , 14.6953   , 162.727   , 162.727   , 14.25     , 772.732   , 47.25     , 88.5      , 130.227   , 6.66667   , 6.66667   , 0.9375    , 0         , 1.5       , 1.5       
   19.300, 0.984009  , 1.00021   , 1         , 1.04688   , 5.00001   , 0         , 6.34      , -0.3      , -0.75     , -0.3      , 0.05      , -1.8      , -0.3      , 0         , 0         , 180.422   , 186.797   , 0         , 0         , 0         , 0         , 0         , 8.98438   , 11.5278   , 4147      , 996.758   , 1080.51   , 0         , 14.7188   , 162.445   , 162.445   , 14.25     , 772.732   , 47.25     , 88.5      , 129.789   , 6.66667   , 6.66667   , 0.53125   , 0         , 1.5       , 1.5       
